Fecha,CodigoUnidadGeneracion,IrradiacionPanel,TemperaturaPanel,IrradiacionGlobal,TemperaturaAmbiente
2025-11-12,Uns10522,357.28,59.08,349.36,27.84
2025-11-12,Uns10524,,,,
2025-11-12,Uns07301,241.05,30.63,241.61,25.92
2025-11-12,Uns07300,,26.1,237.02,25.79
2025-11-12,Uns09143,385.26,38.46,373.4,26.17
2025-11-12,Uns18122,494.19,40.07,449.94,29.01
2025-11-12,Uns16743,552.86,43.66,480.31,31.6
2025-11-12,Uns15923,284.72,15.37,224.15,27.53
2025-11-12,Uns19468,,0,,0
2025-11-12,Uns10865,459.62,43.03,448.65,38.78
2025-11-12,Uns15904,318.99,36.92,312.91,29.2
2025-11-12,Uns09144,197.25,30.26,196.51,26.39
2025-11-12,Uns20201,422.68,21.14,355.72,15.1
2025-11-12,Uns18128,516.73,44.16,486.42,30.03
2025-11-12,Uns10100,349,36.37,276.08,27.23
2025-11-12,Uns19470,624.38,47.2,508.92,30.99
2025-11-12,Uns07299,232.09,32.86,224.88,24.52
2025-11-12,Uns53072,631.57,40.96,554.03,27.1
2025-11-12,Uns07297,621.27,48.77,506.78,29.59
2025-11-08,Uns18120,,,,
2025-11-08,Uns21219,,,,
2025-11-08,Uns19573,690.86,48.4,543.29,31.84
2025-11-08,Uns51562,165,34.7,894,31.39
2025-11-08,Uns15163,416.28,33.8,397.1,25.53
2025-11-08,Uns15902,578.37,46.57,502.59,31.14
2025-11-08,Uns20466,,,,
2025-11-08,Uns10520,355.52,42.86,329.19,27.82
2025-11-08,Uns19733,597.17,0,111,
2025-11-08,Uns15166,250.78,22.44,205.33,14.98
2025-11-08,Uns18125,479.93,42.25,470.91,31.61
2025-11-08,Uns19462,68.85,38.31,434.43,28.47
2025-11-08,Uns17651,599.78,44.69,527.78,31.2
2025-11-08,Uns07303,447.71,42.61,453.63,32.4
2025-11-08,Uns07300,592.59,35.55,460.65,30.44
2025-11-08,Uns10127,591.69,,,
2025-11-08,Uns10100,378.55,38.26,324.41,27.88
2025-11-08,Uns19470,617.09,46.93,508.56,31.09
2025-11-08,Uns07299,559.42,45.34,472.39,29.02
2025-11-08,Uns19731,542.83,44.59,498.13,29.54
2025-11-08,Uns19464,463.16,38.99,414.77,28.42
2025-11-08,Uns10522,345.2,59.13,333.45,28.4
2025-11-08,Uns07301,561.17,7.53,497.45,30.59
2025-11-08,Uns10125,521.93,,100,0
2025-11-08,Uns18122,459.3,42.02,428.57,29.75
2025-11-08,Uns11013,103.59,30.22,102.8,26.55
2025-11-08,Uns19468,,0,,0
2025-11-08,Uns10524,,,,
2025-11-08,Uns10865,484.14,43.1,440.7,39.66
2025-11-08,Uns09143,404.88,41.48,392.41,26.94
2025-11-08,Uns18128,497.28,44.45,472.45,30.6
2025-11-08,Uns53072,522.42,39.04,456.31,26.98
2025-11-08,Uns07297,645.03,44.83,504.34,31.16
2025-11-08,Uns16743,620.35,45.59,500.63,32.44
2025-11-08,Uns15923,375.75,15.36,300.67,27.63
2025-11-08,Uns15904,431.53,40.6,401.61,30.17
2025-11-08,Uns09144,185.43,30.36,186.29,26.73
2025-11-08,Uns20201,480.22,20.47,368.28,13.38
2025-10-15,Uns11013,328.46,38.19,317.5,26.66
2025-10-15,Uns15166,240.61,22.63,213.46,15.62
2025-10-15,Uns19462,66.98,44.52,472.15,28.9
2025-10-15,Uns19468,638.72,,548.37,30.31
2025-10-15,Uns15904,434.84,,393.16,28.55
2025-10-15,Uns18128,375.68,39.59,370.88,29.3
2025-10-15,Uns07297,536.09,41.01,373.43,28.19
2025-10-15,Uns15902,416.79,39.43,383.91,27.62
2025-10-15,Uns20466,,,,
2025-10-15,Uns07303,468.42,37.23,84,30.25
2025-10-15,Uns07301,,40.31,,29.52
2025-10-15,Uns09144,205.84,30.35,203.19,26.17
2025-10-15,Uns21219,,,,
2025-10-15,Uns19573,536.9,38.91,487.08,28.81
2025-10-15,Uns51562,43,33.7,255,31.02
2025-10-15,Uns15163,291.55,32.54,291.73,22.71
2025-10-15,Uns10125,,,,
2025-10-15,Uns10520,222.25,48.23,180.97,28.51
2025-10-15,Uns19733,603.03,29.41,573.31,44.34
2025-10-15,Uns10127,473.9,,,
2025-10-15,Uns19731,557.13,44.52,559.53,29.85
2025-10-15,Uns19464,544.05,44.62,445.31,28.86
2025-10-15,Uns18125,339.04,38.21,338.21,30.27
2025-10-15,Uns17651,404.88,42.4,460.01,29.77
2025-10-15,Uns10522,307.18,57.71,304.71,26.97
2025-10-15,Uns10524,,,,
2025-10-15,Uns07300,,37.41,388.17,29.63
2025-10-15,Uns09143,,,,
2025-10-15,Uns16743,561.89,41.84,497.46,30.08
2025-10-15,Uns15923,447.59,16.75,373.18,26.98
2025-10-15,Uns10865,398.27,38.25,199.85,18.22
2025-10-15,Uns20201,,,,
2025-10-15,Uns10100,289.09,34.77,249.82,26.45
2025-10-15,Uns19470,575.95,44.44,490.19,29.91
2025-10-15,Uns07299,,39.39,313.02,26.85
2025-10-24,Uns21219,,,,
2025-10-24,Uns19573,433.93,37.04,406.7,30.24
2025-10-24,Uns51562,74.76,31.42,388.85,28.72
2025-10-24,Uns15163,537.26,34.77,528.07,25.95
2025-10-24,Uns10125,,,,
2025-10-24,Uns10520,413.25,42.39,393.02,25.71
2025-10-24,Uns19733,665.18,0,111,
2025-10-24,Uns10127,504.71,,,
2025-10-24,Uns11013,375.06,39.91,340.42,27.28
2025-10-24,Uns15166,569.87,39.6,470.59,29.17
2025-10-24,Uns17651,636.58,46.44,573.56,30.22
2025-10-24,Uns10522,406.88,57.85,396.6,26.37
2025-10-24,Uns10524,,,,
2025-10-24,Uns07301,509.77,40.92,448.71,29.87
2025-10-24,Uns07300,495.76,37.98,452.54,29.82
2025-10-24,Uns16743,479.01,40.79,445.97,30.23
2025-10-24,Uns19468,,0,,0
2025-10-24,Uns10865,489.14,39.51,458.4,35.45
2025-10-24,Uns09144,198.01,29.54,194.32,25.57
2025-10-24,Uns10100,214.41,31.39,212.38,26.14
2025-10-24,Uns19470,754.75,50.38,627.41,31.22
2025-10-24,Uns53072,664.48,42.02,579.41,26.15
2025-10-24,Uns15904,550.96,,490.29,28.88
2025-10-24,Uns18128,450.27,39.69,438.27,28.98
2025-10-24,Uns07299,495.44,42.16,444.9,27.55
2025-10-24,Uns15902,656.06,47.19,532.96,30.01
2025-10-24,Uns20466,,,,
2025-10-24,Uns07303,321.14,39.06,,
2025-10-24,Uns19731,578.06,45.97,551.26,28.59
2025-10-24,Uns19464,55.81,45.41,112.65,27.9
2025-10-24,Uns18125,430.17,40.54,430.79,30.22
2025-10-24,Uns19462,71.36,44.12,508.1,20.17
2025-10-24,Uns09143,,,,
2025-10-24,Uns15923,263.69,14.83,250.43,27.87
2025-10-24,Uns20201,323.43,20.1,289.23,13.9
2025-10-24,Uns07297,528.97,40.69,393.8,29.57
2025-10-18,Uns15902,592.59,46.81,516.7,30.54
2025-10-18,Uns20466,,,,
2025-10-18,Uns21219,,,,
2025-10-18,Uns19573,685.87,45.95,568.56,30.32
2025-10-18,Uns51562,43,33.7,255,31.02
2025-10-18,Uns15163,339.75,33.74,355,24.05
2025-10-18,Uns07303,653.51,41.65,,30.67
2025-10-18,Uns10520,,,,
2025-10-18,Uns19733,640.07,26.9,591.71,42.79
2025-10-18,Uns10127,396.31,,,
2025-10-18,Uns11013,,,,
2025-10-18,Uns15166,566.64,45.53,427.24,29.5
2025-10-18,Uns19731,578.41,44.99,565.89,27.1
2025-10-18,Uns19464,401.73,38.02,323.19,26.95
2025-10-18,Uns18125,379.49,38.4,374.02,30.39
2025-10-18,Uns19462,55.54,37.47,343.9,26.87
2025-10-18,Uns17651,550.4,45.39,591.84,30.3
2025-10-18,Uns10522,,,,
2025-10-18,Uns10524,,,,
2025-10-18,Uns07301,360.23,36.49,383.93,28.25
2025-10-18,Uns07300,382.26,34.65,370.31,28.1
2025-10-18,Uns09143,,,,
2025-10-18,Uns19468,360.67,,315.08,27.25
2025-10-18,Uns10865,493.34,42.03,261.26,19.01
2025-10-18,Uns15904,530.09,,458.49,29.11
2025-10-18,Uns09144,238.58,31.87,234.39,25.68
2025-10-18,Uns20201,,,,
2025-10-18,Uns10100,279.08,35.4,207.4,26.84
2025-10-18,Uns19470,743.86,47.05,606.53,29.89
2025-10-18,Uns07299,5.04,21.11,3.06,22.21
2025-10-18,Uns07297,746.6,49.7,580.27,31.25
2025-10-18,Uns10125,,,,
2025-10-18,Uns16743,629.97,44.19,527.02,30.73
2025-10-18,Uns15923,,,,
2025-10-18,Uns18128,396.52,40.6,394.14,29.42
2025-12-07,Uns15902,266.55,34.75,254.92,27.53
2025-12-07,Uns18126,462.71,41.71,446.88,29.89
2025-12-07,Uns20466,,,,
2025-12-07,Uns18120,452.03,41.3,429.14,30.49
2025-12-07,Uns21219,,,,
2025-12-07,Uns19573,548.66,44.01,445.21,29.73
2025-12-07,Uns51562,20,26.79,118,25.75
2025-12-07,Uns15163,293.01,30.76,284.63,22.68
2025-12-07,Uns07303,585.09,40,426.53,30.92
2025-12-07,Uns10125,,,,
2025-12-07,Uns10127,596.75,95.05,97.21,
2025-12-07,Uns11013,283.49,36.14,262.86,27.01
2025-12-07,Uns15166,189.8,18.82,152.71,13.63
2025-12-07,Uns19731,488.92,,430.81,0
2025-12-07,Uns19464,2,39.29,3,30.19
2025-12-07,Uns18125,435.55,41.5,423.43,30.61
2025-12-07,Uns19462,56.74,35.57,368.71,27.57
2025-12-07,Uns17651,422.25,39.55,410.8,28.92
2025-12-07,Uns10522,257.31,52.91,249.27,26.26
2025-12-07,Uns10524,,,,
2025-12-07,Uns07301,517.86,6.22,432.08,29.98
2025-12-07,Uns07300,583.68,39.57,443.26,29.96
2025-12-07,Uns09143,0.99,12.23,0.97,1.44
2025-12-07,Uns18122,447.1,41.2,412.15,28.44
2025-12-07,Uns16743,574.41,43.82,453.43,31.59
2025-12-07,Uns15923,251.36,14.35,127.1,27.26
2025-12-07,Uns19468,,0,,0
2025-12-07,Uns10865,427.74,39.68,371.02,37.4
2025-12-07,Uns09144,261.64,30.23,245.95,25.34
2025-12-07,Uns20201,,,,
2025-12-07,Uns18128,457.96,43.14,434.42,29.6
2025-12-07,Uns07299,529.55,41.02,426.21,28.38
2025-12-07,Uns53072,643.58,40.92,546.31,26.55
2025-12-07,Uns19733,477.41,,,
2025-12-07,Uns15904,,37.18,,28.07
2025-12-07,Uns10100,353.43,35.96,279.64,27.06
2025-12-07,Uns19470,1,39.85,377.98,28.72
2025-12-07,Uns10520,268.44,42.27,250.32,25.94
2025-12-07,Uns07297,602.45,44.89,450.7,29.29
2025-09-19,Uns15902,579.76,45.41,513.29,29.23
2025-09-19,Uns20466,,,,
2025-09-19,Uns21219,,,,
2025-09-19,Uns19573,407.63,39.07,359.46,28.05
2025-09-19,Uns51562,14,29.89,81,28.12
2025-09-19,Uns15163,406.31,33.17,406.77,25.54
2025-09-19,Uns07303,505.42,37.32,483.01,29.19
2025-09-19,Uns10125,,,,
2025-09-19,Uns10520,289.21,43.81,288.59,24.9
2025-09-19,Uns19733,707.75,26.6,384.27,36.21
2025-09-19,Uns10127,413.07,,99.08,
2025-09-19,Uns11013,324.53,35.86,319.9,26.7
2025-09-19,Uns15166,319.86,34.44,248.93,26.19
2025-09-19,Uns19731,353.14,36.41,336.57,26.72
2025-09-19,Uns19464,553.1,45.19,488.59,29.52
2025-09-19,Uns18125,277.57,34.49,278.44,27.81
2025-09-19,Uns19462,78.62,45.14,503.66,29.64
2025-09-19,Uns17651,374.53,39.72,434.03,28.94
2025-09-19,Uns10522,286.05,59.75,289.42,25.19
2025-09-19,Uns07301,452.51,38.98,411.35,28.54
2025-09-19,Uns07300,454.28,36.05,388.04,28.49
2025-09-19,Uns09143,552.65,43.9,551.02,28.02
2025-09-19,Uns16743,386.26,34.71,388.56,25.1
2025-09-19,Uns15923,304.03,14.8,298.69,26.5
2025-09-19,Uns19468,671.99,,580.56,31.04
2025-09-19,Uns10865,279.53,34.6,468.09,37.54
2025-09-19,Uns15904,499.62,,449.7,28.41
2025-09-19,Uns09144,219.9,31.5,227.97,25.89
2025-09-19,Uns20201,443.62,20.71,372.04,14.19
2025-09-19,Uns18128,276.93,35.29,281.76,26.94
2025-09-19,Uns10100,228.66,32.59,222.37,26.29
2025-09-19,Uns19470,547.68,43.39,476.37,28.78
2025-09-19,Uns07299,388.06,38.42,355.57,26.81
2025-09-19,Uns07297,528.38,39.61,399.51,27.48
2025-09-19,Uns10524,,,,
2025-12-27,Uns15902,510.53,44.45,429.17,29.71
2025-12-27,Uns18126,539.57,43.87,504.83,30.35
2025-12-27,Uns20466,,,,
2025-12-27,Uns18120,526.67,43.66,478.06,31.1
2025-12-27,Uns21219,,,,
2025-12-27,Uns19573,586.7,47.73,148.4,32.67
2025-12-27,Uns51562,20,26.79,118,25.75
2025-12-27,Uns15163,465.01,31.44,450.73,23.32
2025-12-27,Uns07303,489.71,41.92,,
2025-12-27,Uns10125,,,,
2025-12-27,Uns10520,,,,
2025-12-27,Uns19733,551.21,,,
2025-12-27,Uns10127,,,,
2025-12-27,Uns11013,,,,
2025-12-27,Uns15166,252.77,20.13,211.86,14.36
2025-12-27,Uns19462,67.3,38.13,472.56,30.62
2025-12-27,Uns17651,624.27,44.35,526.55,29.8
2025-12-27,Uns10522,,,,
2025-12-27,Uns10524,,,,
2025-12-27,Uns07301,,,,
2025-12-27,Uns07300,,,,
2025-12-27,Uns09143,0.95,12.01,0.93,1.47
2025-12-27,Uns18122,537.12,43.14,488.99,29.07
2025-12-27,Uns16743,627.73,42.25,504.31,31.19
2025-12-27,Uns15923,,,,
2025-12-27,Uns19468,,0,,0
2025-12-27,Uns10865,589.15,43.88,497.47,37.48
2025-12-27,Uns15904,,42.44,,30.83
2025-12-27,Uns09144,243.65,31.17,231.02,26.1
2025-12-27,Uns20201,,,,
2025-12-27,Uns18128,546.94,45.12,509.26,30.49
2025-12-27,Uns10100,,,,
2025-12-27,Uns19470,668.4,45.28,521.36,29.7
2025-12-27,Uns07299,,,,
2025-12-27,Uns53072,530.2,40.46,466.76,27.04
2025-12-27,Uns07297,,,,
2025-12-27,Uns19731,578.89,43.14,502.14,29.9
2025-12-27,Uns18125,545.52,43.68,520.64,31.12
2025-12-27,Uns19464,553.72,39.24,487.35,30.36
2025-12-10,Uns15902,496.09,43.61,444.11,30.03
2025-12-10,Uns18126,,,,
2025-12-10,Uns20466,,,,
2025-12-10,Uns18120,,,,
2025-12-10,Uns21219,,,,
2025-12-10,Uns19573,644.63,45.44,509.23,30.33
2025-12-10,Uns51562,20,26.79,118,25.75
2025-12-10,Uns15163,451.48,33.31,412.68,25.42
2025-12-10,Uns10125,,,,
2025-12-10,Uns10520,333.33,43.11,296.31,26.8
2025-12-10,Uns19733,462.27,,,
2025-12-10,Uns10127,476.92,95.33,97.1,
2025-12-10,Uns11013,305.99,37.72,282.1,27.29
2025-12-10,Uns15166,241.24,21.4,195.42,14.57
2025-12-10,Uns19731,442.3,,393.43,0
2025-12-10,Uns19464,510.18,37.81,433.88,27.45
2025-12-10,Uns18125,461.88,41.2,448.28,30.54
2025-12-10,Uns19462,92.14,36.77,691.36,27.78
2025-12-10,Uns17651,526.81,46.27,489.79,30.26
2025-12-10,Uns10522,324.16,55.03,301.39,27.28
2025-12-10,Uns10524,,,,
2025-12-10,Uns07301,464.64,5.47,440.67,29.99
2025-12-10,Uns07300,505.28,38.18,423.95,29.93
2025-12-10,Uns09143,0.9,12.43,0.91,1.45
2025-12-10,Uns16743,581.33,42.92,479.28,31.6
2025-12-10,Uns15923,369.9,14.68,292.92,27.13
2025-12-10,Uns19468,,0,,0
2025-12-10,Uns15904,,46.78,,30.84
2025-12-10,Uns18128,470.87,42.92,443.19,29.56
2025-12-10,Uns10100,367.42,37.64,282.66,26.85
2025-12-10,Uns19470,,,,
2025-12-10,Uns07299,486.09,39.26,420,28.21
2025-12-10,Uns53072,468.63,37.98,442.15,26.25
2025-12-10,Uns07297,648.22,46.45,501.85,30.23
2025-12-10,Uns07303,608.21,42.77,453.96,32.29
2025-12-10,Uns18122,,,,
2025-12-10,Uns10865,449.61,40.15,397.89,37.88
2025-12-10,Uns09144,213.64,30.62,201.45,26.49
2025-12-10,Uns20201,112.01,12.41,120.6,11.35
2025-11-22,Uns18120,527.89,43,515.58,31.08
2025-11-22,Uns21219,,,,
2025-11-22,Uns51562,71.73,32.95,412.86,29.33
2025-11-22,Uns19733,530.4,,,
2025-11-22,Uns19731,493.37,41.19,441.27,28.12
2025-11-22,Uns18126,536.16,44.09,507.32,30.65
2025-11-22,Uns19464,696.15,42.48,571.51,29.12
2025-11-22,Uns19573,528.75,43.88,433.85,30.35
2025-11-22,Uns19462,69.43,41.48,533.41,29.16
2025-11-22,Uns15163,463.39,34.07,448.71,26.34
2025-11-22,Uns17651,498.1,44.97,542.21,29.88
2025-11-22,Uns10125,,,,
2025-11-22,Uns10522,377.76,57.28,362.69,26.82
2025-11-22,Uns10520,398.84,43.85,363.62,25.59
2025-11-22,Uns10127,723.56,,99.08,0
2025-11-22,Uns10524,,,,
2025-11-22,Uns15166,282.13,22.24,204.99,14.77
2025-11-22,Uns07301,,7.71,519.88,30.78
2025-11-22,Uns16743,502.41,42.32,427.48,31.18
2025-11-22,Uns18128,554.51,45.64,525.96,30.36
2025-11-22,Uns09143,0.97,10.71,0.98,1.49
2025-11-22,Uns18122,534.15,42.17,497.7,29.14
2025-11-22,Uns19468,,0,,0
2025-11-22,Uns10865,388.92,39.01,360.34,37.17
2025-11-22,Uns15904,,,,29.42
2025-11-22,Uns09144,222.39,31.74,217.44,26.73
2025-11-22,Uns20201,322.34,18.54,285.03,14.92
2025-11-22,Uns07299,656,45.55,512.66,29.15
2025-11-22,Uns15902,520.36,45.84,422.24,30.87
2025-11-22,Uns20466,,,,
2025-11-22,Uns53072,548.04,39.15,500.11,25.77
2025-11-22,Uns07297,657.88,47.93,496.92,29.82
2025-11-22,Uns07303,418.58,41.24,429.27,31.62
2025-11-22,Uns11013,325.5,39.66,308.74,27.97
2025-11-22,Uns18125,548.7,45.26,531.73,31.57
2025-11-22,Uns07300,,31.22,540.12,30.69
2025-11-22,Uns15923,267.41,14.37,237.16,27.18
2025-11-22,Uns10100,388.16,38.31,304.75,27.32
2025-11-22,Uns19470,675.91,48.13,525.8,29.89
2025-12-15,Uns15902,530.17,44.3,443.61,29.63
2025-12-15,Uns18126,510.79,43.47,490.51,30.2
2025-12-15,Uns20466,,,,
2025-12-15,Uns18120,466.82,41.83,433.53,30.51
2025-12-15,Uns21219,,,,
2025-12-15,Uns19573,625.12,48.8,529.89,31.99
2025-12-15,Uns51562,20,26.79,118,25.75
2025-12-15,Uns15163,352.79,33.2,329.19,24.89
2025-12-15,Uns07303,510.52,39.77,413.12,31.3
2025-12-15,Uns10125,,,,
2025-12-15,Uns10520,358.3,41.93,327.79,26.47
2025-12-15,Uns19733,449.36,,,
2025-12-15,Uns10127,631.42,,100,
2025-12-15,Uns11013,293.43,36.85,270.18,27.21
2025-12-15,Uns15166,78.2,18,77.6,15.34
2025-12-15,Uns19731,470.66,,410.06,0
2025-12-15,Uns19464,658.83,43.21,490.78,27.16
2025-12-15,Uns18125,491.06,42.64,471.97,30.79
2025-12-15,Uns19462,66.87,41.52,503.31,22.65
2025-12-15,Uns17651,524.22,40.68,479.49,28.83
2025-12-15,Uns10522,351.3,50.38,332.44,26.76
2025-12-15,Uns07301,430.19,6.49,490.17,30.31
2025-12-15,Uns07300,591.5,39.95,480.22,30.15
2025-12-15,Uns09143,0.9,12.13,0.89,1.48
2025-12-15,Uns18122,475.12,41.44,437.34,28.58
2025-12-15,Uns16743,515.31,42.93,448.57,31.81
2025-12-15,Uns15923,337.08,14.95,274.46,26.46
2025-12-15,Uns19468,,0,,0
2025-12-15,Uns10865,423.54,40.41,495.26,42.71
2025-12-15,Uns15904,,35.19,,30.23
2025-12-15,Uns09144,210.21,31.84,205.13,27.47
2025-12-15,Uns20201,364.77,19.37,364.36,12.53
2025-12-15,Uns18128,486.96,43.96,456.87,29.82
2025-12-15,Uns10100,353.36,37.81,310.42,27.26
2025-12-15,Uns19470,,0,,28.86
2025-12-15,Uns07299,,,,
2025-12-15,Uns53072,538.27,39.98,482.6,26.72
2025-12-15,Uns10524,,,,
2025-12-15,Uns07297,611.17,46.21,474.8,30.23
2025-09-30,Uns21219,,,,
2025-09-30,Uns19573,468.43,42.4,457.73,27.98
2025-09-30,Uns51562,14,29.89,81,28.12
2025-09-30,Uns15163,579.58,34.76,569.1,25.8
2025-09-30,Uns07303,,,,
2025-09-30,Uns10125,,,,
2025-09-30,Uns10520,207.18,42.05,205.59,23.79
2025-09-30,Uns19733,394.83,24.67,303.9,32.12
2025-09-30,Uns10127,386.74,,98.32,
2025-09-30,Uns11013,225.9,33.85,224.55,26.17
2025-09-30,Uns15166,250.35,21.85,239.9,13.84
2025-09-30,Uns19464,134.33,39.75,267.75,26.89
2025-09-30,Uns18125,452.73,41.78,448.63,29.51
2025-09-30,Uns19462,62.94,39.58,426.65,26.79
2025-09-30,Uns17651,,0,,0
2025-09-30,Uns10522,205.87,57.3,205.74,24.27
2025-09-30,Uns10524,,,,
2025-09-30,Uns07301,367.93,37.78,349.28,29.31
2025-09-30,Uns07300,369.57,35.67,337.37,29.19
2025-09-30,Uns09143,416.39,35.35,410.13,25.37
2025-09-30,Uns16743,615.33,42.92,599.67,28.71
2025-09-30,Uns15923,396.06,15.82,335,26.41
2025-09-30,Uns19468,530.7,,523.77,28.3
2025-09-30,Uns15904,569.61,,510.59,28.23
2025-09-30,Uns09144,163.8,27.25,172.41,
2025-09-30,Uns20201,260.93,18.69,244.01,14.1
2025-09-30,Uns07299,373.93,37.58,341.78,26.49
2025-09-30,Uns07297,649.28,41.73,506.54,29.82
2025-09-30,Uns15902,506.76,43.63,457.64,29.39
2025-09-30,Uns20466,,,,
2025-09-30,Uns18128,469.4,41.93,465.97,28.28
2025-09-30,Uns19731,144.09,33.77,290.45,24.8
2025-09-30,Uns10865,565.83,41.86,468.09,37.54
2025-09-30,Uns10100,291.05,34.38,265.46,26.7
2025-09-30,Uns19470,599.31,40.68,521.83,28.31
2025-10-06,Uns15902,315.41,36.31,303.56,27.56
2025-10-06,Uns20466,,,,
2025-10-06,Uns21219,,,,
2025-10-06,Uns19573,667.8,42.79,536.3,30.85
2025-10-06,Uns51562,,,,
2025-10-06,Uns15163,402.85,32.97,384.51,24.54
2025-10-06,Uns07303,439.6,34.11,346,28.05
2025-10-06,Uns10125,,,,
2025-10-06,Uns10520,314.21,41.96,311.77,25.04
2025-10-06,Uns19733,512.23,28.58,498.94,39.1
2025-10-06,Uns10127,532.85,,,
2025-10-06,Uns11013,91.35,28.04,93.43,25.54
2025-10-06,Uns15166,93.18,15.49,90.68,12.84
2025-10-06,Uns19731,492.14,39.03,482.01,29.12
2025-10-06,Uns19464,865.16,53.69,757.77,27.94
2025-10-06,Uns18125,445.91,40.77,434.79,30.93
2025-10-06,Uns19462,120.01,52.13,715.24,28.06
2025-10-06,Uns17651,,0,,0
2025-10-06,Uns10522,318.01,57.41,315.68,25.57
2025-10-06,Uns10524,,,,
2025-10-06,Uns07301,494.22,40.43,429.18,29.68
2025-10-06,Uns07300,511.18,37.47,438.32,29.67
2025-10-06,Uns09143,,,,
2025-10-06,Uns15923,394.28,15.76,318.08,27.22
2025-10-06,Uns19468,667.65,,590.14,29.95
2025-10-06,Uns10865,403.67,39.65,214.39,18.42
2025-10-06,Uns15904,194,,189.83,24.74
2025-10-06,Uns09144,217.95,31.47,222.04,27.12
2025-10-06,Uns20201,376.37,17.43,314.3,11.77
2025-10-06,Uns18128,437.84,41.47,437.59,29.65
2025-10-06,Uns10100,401.51,36.43,344.11,27.37
2025-10-06,Uns19470,310.44,35.93,297.11,27.68
2025-10-06,Uns07299,469.15,41.48,416.86,27.94
2025-10-06,Uns07297,,,,
2025-10-06,Uns16743,511.19,38.54,459.86,29.64
2025-11-16,Uns15902,546.56,42.75,475.17,29.32
2025-11-16,Uns20466,,,,
2025-11-16,Uns18120,352.31,35.39,341.97,28.6
2025-11-16,Uns21219,,,,
2025-11-16,Uns19573,422.71,40.56,356.64,29.13
2025-11-16,Uns51562,20,26.79,118,25.75
2025-11-16,Uns15163,150.27,32.16,147.9,21.28
2025-11-16,Uns07303,275.16,31.5,255.61,27.27
2025-11-16,Uns10125,168.19,99,100,0
2025-11-16,Uns10520,204.01,44.49,198.13,23.75
2025-11-16,Uns19733,339.46,,,
2025-11-16,Uns10127,173.91,,98.94,
2025-11-16,Uns11013,276.96,36.32,264.26,26.9
2025-11-16,Uns15166,272.47,21.34,217.41,14.04
2025-11-16,Uns19731,320.94,35.76,299.07,25.39
2025-11-16,Uns19464,80.69,24.64,87.2,23.06
2025-11-16,Uns19462,16.18,24.68,87.08,23.05
2025-11-16,Uns17651,382.96,39.27,391.89,27.57
2025-11-16,Uns10522,197.12,54.96,196.88,24.95
2025-11-16,Uns10524,,,,
2025-11-16,Uns07301,182.62,0.38,175.67,25.16
2025-11-16,Uns07300,,25.48,171.61,25.19
2025-11-16,Uns09143,270.19,33.19,267.73,24.15
2025-11-16,Uns18122,320.71,35.09,315.23,26.86
2025-11-16,Uns16743,291.94,35.33,291.77,28.93
2025-11-16,Uns15923,253.81,14.75,224,26.5
2025-11-16,Uns19468,,0,,0
2025-11-16,Uns10865,298.56,34.04,290.7,34.38
2025-11-16,Uns15904,,28.94,,25.59
2025-11-16,Uns09144,105.45,26.25,107.79,23.87
2025-11-16,Uns20201,225.63,19.31,223.16,14.49
2025-11-16,Uns07299,163.86,28.08,157.98,23.45
2025-11-16,Uns53072,365.74,32.56,371.34,23.7
2025-11-16,Uns18125,315.82,35.52,308.6,28.48
2025-11-16,Uns18128,341.78,37.22,327.91,27.78
2025-11-16,Uns10100,206.99,32.57,193.98,26.28
2025-11-16,Uns19470,435.21,40.34,413.18,28.04
2025-11-16,Uns07297,336.91,34.39,307.09,26.51
2025-11-21,Uns15902,416.43,40.44,388.19,28.99
2025-11-21,Uns18126,375.86,38.37,364.1,28.91
2025-11-21,Uns20466,,,,
2025-11-21,Uns18120,372.75,38.07,348.93,29.55
2025-11-21,Uns21219,,,,
2025-11-21,Uns19573,526.52,42.81,424.05,30.09
2025-11-21,Uns51562,20,26.79,118,25.75
2025-11-21,Uns15163,293.49,31.1,289.25,23.53
2025-11-21,Uns10125,,,,
2025-11-21,Uns10520,292.24,42.97,279.53,26.07
2025-11-21,Uns19733,499.1,,,
2025-11-21,Uns10127,624.78,99,99.07,0
2025-11-21,Uns11013,173.9,31.77,168.68,25.76
2025-11-21,Uns15166,217.71,20.06,188.68,13.93
2025-11-21,Uns19731,480.36,39.65,418.79,28.72
2025-11-21,Uns19464,508.59,42.47,449.69,28.18
2025-11-21,Uns18125,398.46,39.56,394.11,29.89
2025-11-21,Uns19462,69.03,41.49,527.27,28.21
2025-11-21,Uns17651,332.98,35.47,372.28,27.66
2025-11-21,Uns10522,291.96,57.04,282.78,26.59
2025-11-21,Uns10524,,,,
2025-11-21,Uns07301,553.97,7.27,497.85,29.54
2025-11-21,Uns09143,,,,
2025-11-21,Uns18122,364.98,37.5,343.73,27.64
2025-11-21,Uns16743,478.51,40.72,417.46,30.66
2025-11-21,Uns19468,,0,,0
2025-11-21,Uns10865,328.91,37.53,314.34,36.44
2025-11-21,Uns15904,,,,26.3
2025-11-21,Uns09144,253.68,31.2,243.39,25.17
2025-11-21,Uns20201,291.46,20.91,276.21,14.75
2025-11-21,Uns53072,483.39,35.68,430.73,24.42
2025-11-21,Uns07297,396.2,45.4,369.59,27.58
2025-11-21,Uns07303,337.71,34.81,337.36,28.56
